,sample,label
1558,jhu-usc.edu_BRCA.HumanMethylation450.6.lvl-3.TCGA-AO-A124-01A-11D-A10N-05.gdc_hg38.txt,Breast
1559,jhu-usc.edu_BRCA.HumanMethylation450.6.lvl-3.TCGA-AO-A126-01A-11D-A10N-05.gdc_hg38.txt,Breast
1560,jhu-usc.edu_BRCA.HumanMethylation450.11.lvl-3.TCGA-A1-A0SI-01A-11D-A145-05.gdc_hg38.txt,Breast
1561,jhu-usc.edu_BRCA.HumanMethylation450.31.lvl-3.TCGA-S3-A6ZH-01A-22D-A32T-05.gdc_hg38.txt,Breast
1562,jhu-usc.edu_BRCA.HumanMethylation450.18.lvl-3.TCGA-GM-A2DH-01A-11D-A17Z-05.gdc_hg38.txt,Breast
1563,jhu-usc.edu_BRCA.HumanMethylation450.32.lvl-3.TCGA-AC-A6IV-01A-12D-A33F-05.gdc_hg38.txt,Breast
1564,jhu-usc.edu_BRCA.HumanMethylation450.6.lvl-3.TCGA-AO-A129-01A-21D-A10N-05.gdc_hg38.txt,Breast
1565,jhu-usc.edu_BRCA.HumanMethylation450.13.lvl-3.TCGA-E2-A1LG-01A-21D-A14N-05.gdc_hg38.txt,Breast
1566,jhu-usc.edu_BRCA.HumanMethylation450.27.lvl-3.TCGA-A7-A4SB-01A-21D-A268-05.gdc_hg38.txt,Breast
1567,jhu-usc.edu_BRCA.HumanMethylation450.8.lvl-3.TCGA-AR-A1AL-01A-21D-A12R-05.gdc_hg38.txt,Breast
1568,jhu-usc.edu_BRCA.HumanMethylation450.32.lvl-3.TCGA-EW-A6S9-01A-22D-A33F-05.gdc_hg38.txt,Breast
1569,jhu-usc.edu_BRCA.HumanMethylation450.20.lvl-3.TCGA-AC-A2FE-01A-11D-A19Z-05.gdc_hg38.txt,Breast
1570,jhu-usc.edu_BRCA.HumanMethylation450.12.lvl-3.TCGA-E2-A1IL-01A-11D-A14H-05.gdc_hg38.txt,Breast
1571,jhu-usc.edu_BRCA.HumanMethylation450.13.lvl-3.TCGA-D8-A1X7-01A-11D-A14N-05.gdc_hg38.txt,Breast
1572,jhu-usc.edu_BRCA.HumanMethylation450.28.lvl-3.TCGA-AR-A5QQ-01A-11D-A28C-05.gdc_hg38.txt,Breast
1573,jhu-usc.edu_BRCA.HumanMethylation450.5.lvl-3.TCGA-B6-A0X4-01A-11D-A10A-05.gdc_hg38.txt,Breast
1574,jhu-usc.edu_BRCA.HumanMethylation450.10.lvl-3.TCGA-AO-A1KS-01A-11D-A13K-05.gdc_hg38.txt,Breast
1575,jhu-usc.edu_BRCA.HumanMethylation450.5.lvl-3.TCGA-AN-A0XP-01A-11D-A10A-05.gdc_hg38.txt,Breast
1576,jhu-usc.edu_BRCA.HumanMethylation450.4.lvl-3.TCGA-B6-A0RO-01A-22D-A10P-05.gdc_hg38.txt,Breast
1577,jhu-usc.edu_BRCA.HumanMethylation450.26.lvl-3.TCGA-A7-A425-01A-11D-A244-05.gdc_hg38.txt,Breast
1578,jhu-usc.edu_BRCA.HumanMethylation450.30.lvl-3.TCGA-E2-A576-01A-11D-A31V-05.gdc_hg38.txt,Breast
1579,jhu-usc.edu_BRCA.HumanMethylation450.3.lvl-3.TCGA-AO-A0JB-01A-11D-A10P-05.gdc_hg38.txt,Breast
1580,jhu-usc.edu_BRCA.HumanMethylation450.5.lvl-3.TCGA-AR-A0U2-01A-11D-A10A-05.gdc_hg38.txt,Breast
1581,jhu-usc.edu_BRCA.HumanMethylation450.10.lvl-3.TCGA-EW-A1J5-01A-11D-A13K-05.gdc_hg38.txt,Breast
1582,jhu-usc.edu_BRCA.HumanMethylation450.19.lvl-3.TCGA-AR-A2LR-01A-12D-A18O-05.gdc_hg38.txt,Breast
1583,jhu-usc.edu_BRCA.HumanMethylation450.12.lvl-3.TCGA-E9-A1R6-01A-11D-A14H-05.gdc_hg38.txt,Breast
1584,jhu-usc.edu_BRCA.HumanMethylation450.36.lvl-3.TCGA-PE-A5DE-01A-11D-A27Y-05.gdc_hg38.txt,Breast
1585,jhu-usc.edu_BRCA.HumanMethylation450.14.lvl-3.TCGA-E9-A1NC-01A-12D-A161-05.gdc_hg38.txt,Breast
1586,jhu-usc.edu_BRCA.HumanMethylation450.24.lvl-3.TCGA-GM-A3XL-01A-11D-A230-05.gdc_hg38.txt,Breast
1587,jhu-usc.edu_BRCA.HumanMethylation450.10.lvl-3.TCGA-D8-A1JS-01A-11D-A13K-05.gdc_hg38.txt,Breast
1588,jhu-usc.edu_BRCA.HumanMethylation450.11.lvl-3.TCGA-EW-A1P7-01A-21D-A145-05.gdc_hg38.txt,Breast
1589,jhu-usc.edu_BRCA.HumanMethylation450.5.lvl-3.TCGA-AN-A0XU-01A-11D-A10A-05.gdc_hg38.txt,Breast
1590,jhu-usc.edu_BRCA.HumanMethylation450.4.lvl-3.TCGA-A2-A0T1-01A-21D-A10P-05.gdc_hg38.txt,Breast
1591,jhu-usc.edu_BRCA.HumanMethylation450.15.lvl-3.TCGA-AR-A24K-01A-11D-A16A-05.gdc_hg38.txt,Breast
1592,jhu-usc.edu_BRCA.HumanMethylation450.4.lvl-3.TCGA-A2-A0SV-01A-11D-A10P-05.gdc_hg38.txt,Breast
1593,jhu-usc.edu_BRCA.HumanMethylation450.10.lvl-3.TCGA-D8-A1JK-01A-11D-A13K-05.gdc_hg38.txt,Breast
1594,jhu-usc.edu_BRCA.HumanMethylation450.24.lvl-3.TCGA-AC-A3QP-01A-11D-A230-05.gdc_hg38.txt,Breast
1595,jhu-usc.edu_BRCA.HumanMethylation450.31.lvl-3.TCGA-EW-A6SC-01A-12D-A32T-05.gdc_hg38.txt,Breast
1596,jhu-usc.edu_BRCA.HumanMethylation450.4.lvl-3.TCGA-A2-A0T7-01A-21D-A10P-05.gdc_hg38.txt,Breast
1597,jhu-usc.edu_BRCA.HumanMethylation450.10.lvl-3.TCGA-BH-A1EN-01A-11D-A13K-05.gdc_hg38.txt,Breast
1598,jhu-usc.edu_BRCA.HumanMethylation450.3.lvl-3.TCGA-BH-A0DK-01A-21D-A10P-05.gdc_hg38.txt,Breast
1599,jhu-usc.edu_BRCA.HumanMethylation450.10.lvl-3.TCGA-AQ-A1H2-01A-11D-A13K-05.gdc_hg38.txt,Breast
1600,jhu-usc.edu_BRCA.HumanMethylation450.19.lvl-3.TCGA-AC-A2QH-01B-04D-A22R-05.gdc_hg38.txt,Breast
1601,jhu-usc.edu_BRCA.HumanMethylation450.25.lvl-3.TCGA-B6-A3ZX-01A-11D-A23D-05.gdc_hg38.txt,Breast
1602,jhu-usc.edu_BRCA.HumanMethylation450.13.lvl-3.TCGA-D8-A1XJ-01A-11D-A14N-05.gdc_hg38.txt,Breast
1603,jhu-usc.edu_BRCA.HumanMethylation450.3.lvl-3.TCGA-AO-A0JE-01A-11D-A10P-05.gdc_hg38.txt,Breast
1604,jhu-usc.edu_BRCA.HumanMethylation450.14.lvl-3.TCGA-BH-A208-01A-11D-A161-05.gdc_hg38.txt,Breast
1605,jhu-usc.edu_BRCA.HumanMethylation450.4.lvl-3.TCGA-B6-A0RL-01A-11D-A10P-05.gdc_hg38.txt,Breast
1606,jhu-usc.edu_BRCA.HumanMethylation450.22.lvl-3.TCGA-EW-A1PC-01B-11D-A21R-05.gdc_hg38.txt,Breast
1607,jhu-usc.edu_BRCA.HumanMethylation450.13.lvl-3.TCGA-E9-A1NE-01A-21D-A14N-05.gdc_hg38.txt,Breast
1608,jhu-usc.edu_BRCA.HumanMethylation450.15.lvl-3.TCGA-E9-A1RH-01A-21D-A16A-05.gdc_hg38.txt,Breast
1609,jhu-usc.edu_BRCA.HumanMethylation450.26.lvl-3.TCGA-EW-A3E8-01B-11D-A244-05.gdc_hg38.txt,Breast
1610,jhu-usc.edu_BRCA.HumanMethylation450.31.lvl-3.TCGA-LL-A740-01A-21D-A32T-05.gdc_hg38.txt,Breast
1611,jhu-usc.edu_BRCA.HumanMethylation450.10.lvl-3.TCGA-D8-A1J9-01A-11D-A13K-05.gdc_hg38.txt,Breast
1612,jhu-usc.edu_BRCA.HumanMethylation450.17.lvl-3.TCGA-AC-A2FG-01A-11D-A17F-05.gdc_hg38.txt,Breast
1613,jhu-usc.edu_BRCA.HumanMethylation450.14.lvl-3.TCGA-D8-A1Y2-01A-11D-A161-05.gdc_hg38.txt,Breast
1614,jhu-usc.edu_BRCA.HumanMethylation450.16.lvl-3.TCGA-D8-A27M-01A-11D-A16G-05.gdc_hg38.txt,Breast
1615,jhu-usc.edu_BRCA.HumanMethylation450.11.lvl-3.TCGA-A1-A0SF-01A-11D-A145-05.gdc_hg38.txt,Breast
1616,jhu-usc.edu_BRCA.HumanMethylation450.10.lvl-3.TCGA-BH-A1F2-01A-31D-A13K-05.gdc_hg38.txt,Breast
1617,jhu-usc.edu_BRCA.HumanMethylation450.12.lvl-3.TCGA-D8-A1XG-01A-11D-A14H-05.gdc_hg38.txt,Breast
1618,jhu-usc.edu_BRCA.HumanMethylation450.14.lvl-3.TCGA-E9-A22G-01A-11D-A161-05.gdc_hg38.txt,Breast
1619,jhu-usc.edu_BRCA.HumanMethylation450.27.lvl-3.TCGA-AQ-A54N-01A-11D-A268-05.gdc_hg38.txt,Breast
1620,jhu-usc.edu_BRCA.HumanMethylation450.10.lvl-3.TCGA-BH-A1FB-01A-11D-A13K-05.gdc_hg38.txt,Breast
1621,jhu-usc.edu_BRCA.HumanMethylation450.25.lvl-3.TCGA-A2-A3XY-01A-11D-A23D-05.gdc_hg38.txt,Breast
1622,jhu-usc.edu_BRCA.HumanMethylation450.3.lvl-3.TCGA-BH-A0C0-01A-21D-A10P-05.gdc_hg38.txt,Breast
1623,jhu-usc.edu_BRCA.HumanMethylation450.25.lvl-3.TCGA-A2-A3XW-01A-11D-A23D-05.gdc_hg38.txt,Breast
1624,jhu-usc.edu_BRCA.HumanMethylation450.3.lvl-3.TCGA-AO-A0JL-01A-11D-A10P-05.gdc_hg38.txt,Breast
1625,jhu-usc.edu_BRCA.HumanMethylation450.27.lvl-3.TCGA-A2-A4S3-01A-21D-A268-05.gdc_hg38.txt,Breast
1626,jhu-usc.edu_BRCA.HumanMethylation450.6.lvl-3.TCGA-E2-A108-01A-13D-A10N-05.gdc_hg38.txt,Breast
1627,jhu-usc.edu_BRCA.HumanMethylation450.23.lvl-3.TCGA-AC-A3TM-01A-11D-A22B-05.gdc_hg38.txt,Breast
1628,jhu-usc.edu_BRCA.HumanMethylation450.5.lvl-3.TCGA-AN-A0XS-01A-22D-A10A-05.gdc_hg38.txt,Breast
1629,jhu-usc.edu_BRCA.HumanMethylation450.5.lvl-3.TCGA-B6-A0WZ-01A-11D-A10A-05.gdc_hg38.txt,Breast
1630,jhu-usc.edu_BRCA.HumanMethylation450.25.lvl-3.TCGA-B6-A402-01A-11D-A23D-05.gdc_hg38.txt,Breast
1631,jhu-usc.edu_BRCA.HumanMethylation450.29.lvl-3.TCGA-OL-A66I-01A-21D-A29O-05.gdc_hg38.txt,Breast
1632,jhu-usc.edu_BRCA.HumanMethylation450.28.lvl-3.TCGA-OL-A5RZ-01A-11D-A28C-05.gdc_hg38.txt,Breast
1633,jhu-usc.edu_BRCA.HumanMethylation450.8.lvl-3.TCGA-BH-A0AU-01A-11D-A12R-05.gdc_hg38.txt,Breast
1634,jhu-usc.edu_BRCA.HumanMethylation450.16.lvl-3.TCGA-E9-A295-01A-11D-A16G-05.gdc_hg38.txt,Breast
1635,jhu-usc.edu_BRCA.HumanMethylation450.3.lvl-3.TCGA-BH-A0BM-01A-11D-A10P-05.gdc_hg38.txt,Breast
1636,jhu-usc.edu_BRCA.HumanMethylation450.36.lvl-3.TCGA-E9-A5FL-01A-11D-A27Y-05.gdc_hg38.txt,Breast
1637,jhu-usc.edu_BRCA.HumanMethylation450.20.lvl-3.TCGA-AC-A2FM-01A-11D-A19Z-05.gdc_hg38.txt,Breast
1638,jhu-usc.edu_BRCA.HumanMethylation450.5.lvl-3.TCGA-B6-A0WT-01A-11D-A10A-05.gdc_hg38.txt,Breast
1639,jhu-usc.edu_BRCA.HumanMethylation450.3.lvl-3.TCGA-BH-A0HF-01A-11D-A10P-05.gdc_hg38.txt,Breast
1640,jhu-usc.edu_BRCA.HumanMethylation450.8.lvl-3.TCGA-BH-A0HA-01A-11D-A12R-05.gdc_hg38.txt,Breast
1641,jhu-usc.edu_BRCA.HumanMethylation450.5.lvl-3.TCGA-A2-A0YD-01A-11D-A10A-05.gdc_hg38.txt,Breast
1642,jhu-usc.edu_BRCA.HumanMethylation450.8.lvl-3.TCGA-AR-A1AK-01A-21D-A12R-05.gdc_hg38.txt,Breast
1643,jhu-usc.edu_BRCA.HumanMethylation450.21.lvl-3.TCGA-AC-A3HN-01A-11D-A212-05.gdc_hg38.txt,Breast
1644,jhu-usc.edu_BRCA.HumanMethylation450.21.lvl-3.TCGA-E2-A3DX-01A-21D-A212-05.gdc_hg38.txt,Breast
1645,jhu-usc.edu_BRCA.HumanMethylation450.3.lvl-3.TCGA-BH-A0H7-01A-13D-A10P-05.gdc_hg38.txt,Breast
1646,jhu-usc.edu_BRCA.HumanMethylation450.13.lvl-3.TCGA-D8-A1XW-01A-11D-A14N-05.gdc_hg38.txt,Breast
1647,jhu-usc.edu_BRCA.HumanMethylation450.3.lvl-3.TCGA-BH-A0B9-01A-11D-A10P-05.gdc_hg38.txt,Breast
1648,jhu-usc.edu_BRCA.HumanMethylation450.30.lvl-3.TCGA-LL-A6FR-01A-12D-A31V-05.gdc_hg38.txt,Breast
1649,jhu-usc.edu_BRCA.HumanMethylation450.8.lvl-3.TCGA-AR-A1AW-01A-21D-A12R-05.gdc_hg38.txt,Breast
1650,jhu-usc.edu_BRCA.HumanMethylation450.16.lvl-3.TCGA-BH-A28Q-01A-11D-A16G-05.gdc_hg38.txt,Breast
1651,jhu-usc.edu_BRCA.HumanMethylation450.35.lvl-3.TCGA-5L-AAT1-01A-12D-A41Q-05.gdc_hg38.txt,Breast
1652,jhu-usc.edu_BRCA.HumanMethylation450.3.lvl-3.TCGA-BH-A0H0-01A-11D-A10P-05.gdc_hg38.txt,Breast
1653,jhu-usc.edu_BRCA.HumanMethylation450.35.lvl-3.TCGA-Z7-A8R6-01A-11D-A41Q-05.gdc_hg38.txt,Breast
1654,jhu-usc.edu_BRCA.HumanMethylation450.21.lvl-3.TCGA-A7-A3J1-01A-11D-A212-05.gdc_hg38.txt,Breast
1655,jhu-usc.edu_BRCA.HumanMethylation450.14.lvl-3.TCGA-D8-A1X9-01A-12D-A161-05.gdc_hg38.txt,Breast
1656,jhu-usc.edu_BRCA.HumanMethylation450.11.lvl-3.TCGA-EW-A1PA-01A-11D-A145-05.gdc_hg38.txt,Breast
1657,jhu-usc.edu_BRCA.HumanMethylation450.10.lvl-3.TCGA-E2-A1L9-01A-11D-A13K-05.gdc_hg38.txt,Breast
1658,jhu-usc.edu_BRCA.HumanMethylation450.11.lvl-3.TCGA-E2-A1IJ-01A-11D-A145-05.gdc_hg38.txt,Breast
1659,jhu-usc.edu_BRCA.HumanMethylation450.35.lvl-3.TCGA-OL-A97C-01A-32D-A41Q-05.gdc_hg38.txt,Breast
1660,jhu-usc.edu_BRCA.HumanMethylation450.8.lvl-3.TCGA-BH-A0C3-01A-21D-A12R-05.gdc_hg38.txt,Breast
1661,jhu-usc.edu_BRCA.HumanMethylation450.9.lvl-3.TCGA-BH-A1EU-01A-11D-A138-05.gdc_hg38.txt,Breast
1662,jhu-usc.edu_BRCA.HumanMethylation450.4.lvl-3.TCGA-A1-A0SJ-01A-11D-A10P-05.gdc_hg38.txt,Breast
1663,jhu-usc.edu_BRCA.HumanMethylation450.10.lvl-3.TCGA-BH-A1FR-01A-11D-A13K-05.gdc_hg38.txt,Breast
1664,jhu-usc.edu_BRCA.HumanMethylation450.28.lvl-3.TCGA-GM-A5PV-01A-11D-A28C-05.gdc_hg38.txt,Breast
1665,jhu-usc.edu_BRCA.HumanMethylation450.29.lvl-3.TCGA-AC-A62Y-01A-11D-A29O-05.gdc_hg38.txt,Breast
1666,jhu-usc.edu_BRCA.HumanMethylation450.24.lvl-3.TCGA-A2-A0EP-01A-52D-A230-05.gdc_hg38.txt,Breast
1667,jhu-usc.edu_BRCA.HumanMethylation450.13.lvl-3.TCGA-E9-A1R5-01A-11D-A14N-05.gdc_hg38.txt,Breast
1668,jhu-usc.edu_BRCA.HumanMethylation450.22.lvl-3.TCGA-GM-A3NY-01A-11D-A21R-05.gdc_hg38.txt,Breast
1669,jhu-usc.edu_BRCA.HumanMethylation450.10.lvl-3.TCGA-EW-A1IZ-01A-11D-A13K-05.gdc_hg38.txt,Breast
1670,jhu-usc.edu_BRCA.HumanMethylation450.8.lvl-3.TCGA-BH-A0BF-01A-21D-A12R-05.gdc_hg38.txt,Breast
1671,jhu-usc.edu_BRCA.HumanMethylation450.11.lvl-3.TCGA-E9-A1N8-01A-11D-A145-05.gdc_hg38.txt,Breast
1672,jhu-usc.edu_BRCA.HumanMethylation450.18.lvl-3.TCGA-AR-A2LM-01A-11D-A17Z-05.gdc_hg38.txt,Breast
1673,jhu-usc.edu_BRCA.HumanMethylation450.33.lvl-3.TCGA-LL-A7T0-01A-31D-A357-05.gdc_hg38.txt,Breast
1674,jhu-usc.edu_BRCA.HumanMethylation450.16.lvl-3.TCGA-A2-A259-01A-11D-A16G-05.gdc_hg38.txt,Breast
1675,jhu-usc.edu_BRCA.HumanMethylation450.26.lvl-3.TCGA-EW-A424-01A-11D-A244-05.gdc_hg38.txt,Breast
1676,jhu-usc.edu_BRCA.HumanMethylation450.36.lvl-3.TCGA-HN-A2OB-01A-21D-A27Y-05.gdc_hg38.txt,Breast
1677,jhu-usc.edu_BRCA.HumanMethylation450.4.lvl-3.TCGA-BH-A0HN-01A-11D-A10P-05.gdc_hg38.txt,Breast
1678,jhu-usc.edu_BRCA.HumanMethylation450.6.lvl-3.TCGA-E2-A109-01A-11D-A10N-05.gdc_hg38.txt,Breast
1679,jhu-usc.edu_BRCA.HumanMethylation450.8.lvl-3.TCGA-E2-A1B1-01A-21D-A12R-05.gdc_hg38.txt,Breast
1680,jhu-usc.edu_BRCA.HumanMethylation450.10.lvl-3.TCGA-BH-A1F5-01A-12D-A13K-05.gdc_hg38.txt,Breast
1681,jhu-usc.edu_BRCA.HumanMethylation450.5.lvl-3.TCGA-AN-A0XT-01A-11D-A10A-05.gdc_hg38.txt,Breast
1682,jhu-usc.edu_BRCA.HumanMethylation450.19.lvl-3.TCGA-AR-A2LO-01A-31D-A18O-05.gdc_hg38.txt,Breast
1683,jhu-usc.edu_BRCA.HumanMethylation450.35.lvl-3.TCGA-OL-A6VQ-01A-12D-A41Q-05.gdc_hg38.txt,Breast
1684,jhu-usc.edu_BRCA.HumanMethylation450.13.lvl-3.TCGA-D8-A1XM-01A-21D-A14N-05.gdc_hg38.txt,Breast
1685,jhu-usc.edu_BRCA.HumanMethylation450.15.lvl-3.TCGA-E9-A247-01A-11D-A16A-05.gdc_hg38.txt,Breast
1686,jhu-usc.edu_BRCA.HumanMethylation450.26.lvl-3.TCGA-B6-A409-01A-11D-A244-05.gdc_hg38.txt,Breast
1687,jhu-usc.edu_BRCA.HumanMethylation450.36.lvl-3.TCGA-OL-A5D7-01A-11D-A27Y-05.gdc_hg38.txt,Breast
1688,jhu-usc.edu_BRCA.HumanMethylation450.15.lvl-3.TCGA-AR-A24H-01A-11D-A16A-05.gdc_hg38.txt,Breast
1689,jhu-usc.edu_BRCA.HumanMethylation450.13.lvl-3.TCGA-D8-A1XL-01A-11D-A14N-05.gdc_hg38.txt,Breast
1690,jhu-usc.edu_BRCA.HumanMethylation450.4.lvl-3.TCGA-A8-A075-01A-11D-A10P-05.gdc_hg38.txt,Breast
1691,jhu-usc.edu_BRCA.HumanMethylation450.15.lvl-3.TCGA-BH-A203-01A-12D-A16A-05.gdc_hg38.txt,Breast
1692,jhu-usc.edu_BRCA.HumanMethylation450.14.lvl-3.TCGA-E9-A22E-01A-11D-A161-05.gdc_hg38.txt,Breast
1693,jhu-usc.edu_BRCA.HumanMethylation450.28.lvl-3.TCGA-LL-A5YP-01A-21D-A28C-05.gdc_hg38.txt,Breast
1694,jhu-usc.edu_BRCA.HumanMethylation450.10.lvl-3.TCGA-BH-A1FL-01A-11D-A13K-05.gdc_hg38.txt,Breast
1695,jhu-usc.edu_BRCA.HumanMethylation450.5.lvl-3.TCGA-AR-A0U3-01A-11D-A10A-05.gdc_hg38.txt,Breast
1696,jhu-usc.edu_BRCA.HumanMethylation450.21.lvl-3.TCGA-E9-A3HO-01A-11D-A212-05.gdc_hg38.txt,Breast
1697,jhu-usc.edu_BRCA.HumanMethylation450.4.lvl-3.TCGA-AR-A0TX-01A-11D-A10P-05.gdc_hg38.txt,Breast
1698,jhu-usc.edu_BRCA.HumanMethylation450.15.lvl-3.TCGA-AR-A24N-01A-11D-A16A-05.gdc_hg38.txt,Breast
1699,jhu-usc.edu_BRCA.HumanMethylation450.10.lvl-3.TCGA-D8-A1JL-01A-11D-A13K-05.gdc_hg38.txt,Breast
1700,jhu-usc.edu_BRCA.HumanMethylation450.8.lvl-3.TCGA-E2-A15K-01A-11D-A12R-05.gdc_hg38.txt,Breast
1701,jhu-usc.edu_BRCA.HumanMethylation450.8.lvl-3.TCGA-BH-A0DG-01A-21D-A12R-05.gdc_hg38.txt,Breast
1702,jhu-usc.edu_BRCA.HumanMethylation450.20.lvl-3.TCGA-AC-A3BB-01A-21D-A19Z-05.gdc_hg38.txt,Breast
1703,jhu-usc.edu_BRCA.HumanMethylation450.20.lvl-3.TCGA-E2-A2P5-01A-11D-A19Z-05.gdc_hg38.txt,Breast
1704,jhu-usc.edu_BRCA.HumanMethylation450.5.lvl-3.TCGA-BH-A0W4-01A-11D-A10A-05.gdc_hg38.txt,Breast
1705,jhu-usc.edu_BRCA.HumanMethylation450.23.lvl-3.TCGA-AC-A3W6-01A-12D-A22B-05.gdc_hg38.txt,Breast
1706,jhu-usc.edu_BRCA.HumanMethylation450.13.lvl-3.TCGA-D8-A1X8-01A-11D-A14N-05.gdc_hg38.txt,Breast
1707,jhu-usc.edu_DLBC.HumanMethylation450.4.lvl-3.TCGA-FA-A7DS-01A-11D-A383-05.gdc_hg38.txt,Breast
1708,jhu-usc.edu_BRCA.HumanMethylation450.10.lvl-3.TCGA-EW-A1J3-01A-11D-A13K-05.gdc_hg38.txt,Breast
1709,jhu-usc.edu_BRCA.HumanMethylation450.5.lvl-3.TCGA-AN-A0XR-01A-11D-A10A-05.gdc_hg38.txt,Breast
1710,jhu-usc.edu_BRCA.HumanMethylation450.10.lvl-3.TCGA-A2-A1G0-01A-11D-A13K-05.gdc_hg38.txt,Breast
1711,jhu-usc.edu_BRCA.HumanMethylation450.21.lvl-3.TCGA-A2-A3KC-01A-11D-A212-05.gdc_hg38.txt,Breast
1712,jhu-usc.edu_BRCA.HumanMethylation450.8.lvl-3.TCGA-A7-A13E-01A-11D-A12R-05.gdc_hg38.txt,Breast
1713,jhu-usc.edu_BRCA.HumanMethylation450.32.lvl-3.TCGA-A7-A6VW-01A-21D-A33F-05.gdc_hg38.txt,Breast
1714,jhu-usc.edu_BRCA.HumanMethylation450.11.lvl-3.TCGA-EW-A1OZ-01A-11D-A145-05.gdc_hg38.txt,Breast
1715,jhu-usc.edu_BRCA.HumanMethylation450.12.lvl-3.TCGA-D8-A1XD-01A-11D-A14H-05.gdc_hg38.txt,Breast
1716,jhu-usc.edu_BRCA.HumanMethylation450.10.lvl-3.TCGA-B6-A1KC-01A-11D-A13K-05.gdc_hg38.txt,Breast
1717,jhu-usc.edu_BRCA.HumanMethylation450.11.lvl-3.TCGA-E2-A1LB-01A-11D-A145-05.gdc_hg38.txt,Breast
1718,jhu-usc.edu_BRCA.HumanMethylation450.10.lvl-3.TCGA-AO-A1KQ-01A-11D-A13K-05.gdc_hg38.txt,Breast
1719,jhu-usc.edu_BRCA.HumanMethylation450.28.lvl-3.TCGA-LL-A5YN-01A-11D-A28C-05.gdc_hg38.txt,Breast
1720,jhu-usc.edu_BRCA.HumanMethylation450.18.lvl-3.TCGA-GM-A2DF-01A-11D-A17Z-05.gdc_hg38.txt,Breast
1721,jhu-usc.edu_BRCA.HumanMethylation450.18.lvl-3.TCGA-GM-A2DK-01A-21D-A17Z-05.gdc_hg38.txt,Breast
1722,jhu-usc.edu_BRCA.HumanMethylation450.12.lvl-3.TCGA-BH-A1FU-01A-11D-A14H-05.gdc_hg38.txt,Breast
1723,jhu-usc.edu_BRCA.HumanMethylation450.10.lvl-3.TCGA-D8-A1JM-01A-11D-A13K-05.gdc_hg38.txt,Breast
1724,jhu-usc.edu_BRCA.HumanMethylation450.11.lvl-3.TCGA-E2-A1II-01A-11D-A145-05.gdc_hg38.txt,Breast
1725,jhu-usc.edu_BRCA.HumanMethylation450.6.lvl-3.TCGA-AO-A128-01A-11D-A10N-05.gdc_hg38.txt,Breast
1726,jhu-usc.edu_BRCA.HumanMethylation450.14.lvl-3.TCGA-E9-A227-01A-11D-A161-05.gdc_hg38.txt,Breast
1727,jhu-usc.edu_BRCA.HumanMethylation450.10.lvl-3.TCGA-BH-A1F6-01A-11D-A13K-05.gdc_hg38.txt,Breast
1728,jhu-usc.edu_BRCA.HumanMethylation450.5.lvl-3.TCGA-A2-A0YG-01A-21D-A10A-05.gdc_hg38.txt,Breast
1729,jhu-usc.edu_BRCA.HumanMethylation450.6.lvl-3.TCGA-E2-A106-01A-11D-A10N-05.gdc_hg38.txt,Breast
1730,jhu-usc.edu_BRCA.HumanMethylation450.20.lvl-3.TCGA-AC-A2QI-01A-12D-A19Z-05.gdc_hg38.txt,Breast
1731,jhu-usc.edu_BRCA.HumanMethylation450.10.lvl-3.TCGA-A2-A1G4-01A-11D-A13K-05.gdc_hg38.txt,Breast
1732,jhu-usc.edu_BRCA.HumanMethylation450.27.lvl-3.TCGA-E9-A54X-01A-11D-A268-05.gdc_hg38.txt,Breast
1733,jhu-usc.edu_BRCA.HumanMethylation450.12.lvl-3.TCGA-E2-A1LK-01A-21D-A14H-05.gdc_hg38.txt,Breast
1734,jhu-usc.edu_BRCA.HumanMethylation450.29.lvl-3.TCGA-OL-A66H-01A-11D-A29O-05.gdc_hg38.txt,Breast
1735,jhu-usc.edu_BRCA.HumanMethylation450.10.lvl-3.TCGA-E2-A1L6-01A-11D-A13K-05.gdc_hg38.txt,Breast
1736,jhu-usc.edu_BRCA.HumanMethylation450.3.lvl-3.TCGA-BH-A0GY-01A-11D-A10P-05.gdc_hg38.txt,Breast
1737,jhu-usc.edu_BRCA.HumanMethylation450.27.lvl-3.TCGA-GM-A4E0-01A-12D-A268-05.gdc_hg38.txt,Breast
1738,jhu-usc.edu_BRCA.HumanMethylation450.10.lvl-3.TCGA-E2-A1L8-01A-11D-A13K-05.gdc_hg38.txt,Breast
1739,jhu-usc.edu_BRCA.HumanMethylation450.21.lvl-3.TCGA-C8-A3M8-01A-11D-A212-05.gdc_hg38.txt,Breast
1740,jhu-usc.edu_BRCA.HumanMethylation450.15.lvl-3.TCGA-A2-A25C-01A-11D-A16A-05.gdc_hg38.txt,Breast
1741,jhu-usc.edu_BRCA.HumanMethylation450.23.lvl-3.TCGA-BH-A28O-01A-11D-A22B-05.gdc_hg38.txt,Breast
1742,jhu-usc.edu_BRCA.HumanMethylation450.15.lvl-3.TCGA-A7-A26E-01B-06D-A27B-05.gdc_hg38.txt,Breast
1743,jhu-usc.edu_BRCA.HumanMethylation450.5.lvl-3.TCGA-AR-A0U0-01A-11D-A10A-05.gdc_hg38.txt,Breast
1744,jhu-usc.edu_BRCA.HumanMethylation450.9.lvl-3.TCGA-BH-A1ET-01A-11D-A138-05.gdc_hg38.txt,Breast
