,File Name,File ID,Sample ID,Sample Type,Primary Site,Site Code
1374,jhu-usc.edu_BRCA.HumanMethylation450.10.lvl-3.TCGA-A2-A1G6-01A-11D-A13K-05.gdc_hg38.txt,d0a56ab2-7e09-42e8-a1f9-4745dfe4b186,TCGA-A2-A1G6-01A,Primary Tumor,breast,4
1375,jhu-usc.edu_BRCA.HumanMethylation450.13.lvl-3.TCGA-D8-A1XO-01A-11D-A14N-05.gdc_hg38.txt,a1570866-e9ea-48f1-844c-af728359e73a,TCGA-D8-A1XO-01A,Primary Tumor,breast,4
1376,jhu-usc.edu_BRCA.HumanMethylation450.19.lvl-3.TCGA-AR-A2LQ-01A-22D-A18O-05.gdc_hg38.txt,f6b18718-9ea6-4cc4-bc76-612ceb0f2a29,TCGA-AR-A2LQ-01A,Primary Tumor,breast,4
1377,jhu-usc.edu_BRCA.HumanMethylation450.15.lvl-3.TCGA-AR-A250-01A-31D-A16A-05.gdc_hg38.txt,a2da6063-dd31-49d1-8e69-ea38fd091eae,TCGA-AR-A250-01A,Primary Tumor,breast,4
1378,jhu-usc.edu_BRCA.HumanMethylation450.20.lvl-3.TCGA-E2-A1LE-01A-12D-A19Z-05.gdc_hg38.txt,56256528-da2f-46ef-810b-b38c5fbeb573,TCGA-E2-A1LE-01A,Primary Tumor,breast,4
1379,jhu-usc.edu_BRCA.HumanMethylation450.10.lvl-3.TCGA-D8-A1JI-01A-11D-A13K-05.gdc_hg38.txt,94456656-c8f0-49b8-b9df-c9bb9cce7487,TCGA-D8-A1JI-01A,Primary Tumor,breast,4
1380,jhu-usc.edu_BRCA.HumanMethylation450.18.lvl-3.TCGA-AR-A2LK-01A-11D-A17Z-05.gdc_hg38.txt,1f42f66c-51cf-415a-bb7a-45c74da5ea61,TCGA-AR-A2LK-01A,Primary Tumor,breast,4
1381,jhu-usc.edu_BRCA.HumanMethylation450.15.lvl-3.TCGA-A2-A25B-01A-11D-A16A-05.gdc_hg38.txt,51d3accd-d8e6-4b41-90a3-6375cb2ca155,TCGA-A2-A25B-01A,Primary Tumor,breast,4
1382,jhu-usc.edu_BRCA.HumanMethylation450.6.lvl-3.TCGA-AQ-A04L-01B-21D-A10N-05.gdc_hg38.txt,8e7d16d9-c887-4538-97e8-3be5e7d73923,TCGA-AQ-A04L-01B,Primary Tumor,breast,4
1383,jhu-usc.edu_BRCA.HumanMethylation450.31.lvl-3.TCGA-AC-A6IX-01A-12D-A32T-05.gdc_hg38.txt,b7968971-8d0c-4458-aaa9-cb7d1642eeb5,TCGA-AC-A6IX-01A,Primary Tumor,breast,4
1384,jhu-usc.edu_BRCA.HumanMethylation450.6.lvl-3.TCGA-E2-A10C-01A-21D-A10N-05.gdc_hg38.txt,410d2614-bf8d-4f4a-b029-fbf5870b6bd7,TCGA-E2-A10C-01A,Primary Tumor,breast,4
1385,jhu-usc.edu_BRCA.HumanMethylation450.10.lvl-3.TCGA-AO-A1KO-01A-31D-A13K-05.gdc_hg38.txt,46665066-15e2-4e70-bb0c-85b6dcd10b07,TCGA-AO-A1KO-01A,Primary Tumor,breast,4
1386,jhu-usc.edu_BRCA.HumanMethylation450.1.lvl-3.TCGA-BH-A0DZ-11A-22D-A10Q-05.gdc_hg38.txt,1c3c2508-468b-4e31-a1e5-a6ef05997c2b,TCGA-BH-A0DZ-11A,Solid Tissue Normal,breast,4
1387,jhu-usc.edu_BRCA.HumanMethylation450.4.lvl-3.TCGA-BH-A0HI-01A-11D-A10P-05.gdc_hg38.txt,99c3ddb4-14f5-4aee-9a88-db5c113940eb,TCGA-BH-A0HI-01A,Primary Tumor,breast,4
1388,jhu-usc.edu_BRCA.HumanMethylation450.10.lvl-3.TCGA-E2-A1IE-01A-11D-A13K-05.gdc_hg38.txt,e159707f-3ed2-416c-a3cf-baf95c0965df,TCGA-E2-A1IE-01A,Primary Tumor,breast,4
1389,jhu-usc.edu_BRCA.HumanMethylation450.5.lvl-3.TCGA-A2-A0YT-01A-11D-A10A-05.gdc_hg38.txt,70bccc18-d302-4cb3-a089-b5ad38c9d3a6,TCGA-A2-A0YT-01A,Primary Tumor,breast,4
1390,jhu-usc.edu_BRCA.HumanMethylation450.9.lvl-3.TCGA-BH-A1EW-11B-33D-A138-05.gdc_hg38.txt,98e80cb9-b38d-4d15-a1f3-c5c8af95c356,TCGA-BH-A1EW-11B,Solid Tissue Normal,breast,4
1391,jhu-usc.edu_BRCA.HumanMethylation450.16.lvl-3.TCGA-C8-A26X-01A-31D-A16G-05.gdc_hg38.txt,3d05338e-b8b8-413a-8e6f-d00edef73664,TCGA-C8-A26X-01A,Primary Tumor,breast,4
1392,jhu-usc.edu_BRCA.HumanMethylation450.15.lvl-3.TCGA-E9-A1RI-01A-11D-A16A-05.gdc_hg38.txt,7e3ce6a9-57a2-495d-bfb1-8b365a5045e0,TCGA-E9-A1RI-01A,Primary Tumor,breast,4
1393,jhu-usc.edu_BRCA.HumanMethylation450.14.lvl-3.TCGA-E9-A1RD-01A-11D-A161-05.gdc_hg38.txt,83b1fbd6-ffd7-4f75-98b3-ad0e49c4d28d,TCGA-E9-A1RD-01A,Primary Tumor,breast,4
1394,jhu-usc.edu_BRCA.HumanMethylation450.5.lvl-3.TCGA-AN-A0XN-01A-21D-A10A-05.gdc_hg38.txt,d1485488-5325-4aa9-a1f9-2a2139320332,TCGA-AN-A0XN-01A,Primary Tumor,breast,4
1395,jhu-usc.edu_BRCA.HumanMethylation450.8.lvl-3.TCGA-A7-A13D-01A-13D-A12R-05.gdc_hg38.txt,9120b815-e96d-4262-811b-25ef21ee284c,TCGA-A7-A13D-01A,Primary Tumor,breast,4
1396,jhu-usc.edu_BRCA.HumanMethylation450.18.lvl-3.TCGA-E9-A2JS-01A-11D-A17Z-05.gdc_hg38.txt,08866c19-70c8-43d7-ba06-431618089307,TCGA-E9-A2JS-01A,Primary Tumor,breast,4
1397,jhu-usc.edu_BRCA.HumanMethylation450.9.lvl-3.TCGA-BH-A1EW-01A-11D-A138-05.gdc_hg38.txt,20f16532-5461-4967-b5f8-a0492b113b88,TCGA-BH-A1EW-01A,Primary Tumor,breast,4
1398,jhu-usc.edu_BRCA.HumanMethylation450.19.lvl-3.TCGA-AR-A2LN-01A-21D-A18O-05.gdc_hg38.txt,c77c2ff7-14cd-4569-bd36-43df5ddeb761,TCGA-AR-A2LN-01A,Primary Tumor,breast,4
1399,jhu-usc.edu_BRCA.HumanMethylation450.3.lvl-3.TCGA-BH-A0HK-11A-11D-A10Q-05.gdc_hg38.txt,6547eb86-2683-4420-9120-ae8df75bc338,TCGA-BH-A0HK-11A,Solid Tissue Normal,breast,4
1400,jhu-usc.edu_BRCA.HumanMethylation450.8.lvl-3.TCGA-BH-A0DV-11A-22D-A12R-05.gdc_hg38.txt,2ef7a714-672b-4b3c-bf07-810c7fba2ae5,TCGA-BH-A0DV-11A,Solid Tissue Normal,breast,4
1401,jhu-usc.edu_BRCA.HumanMethylation450.11.lvl-3.TCGA-E2-A1II-11A-21D-A145-05.gdc_hg38.txt,b78c4086-b8c3-4e73-988c-db19ece975c1,TCGA-E2-A1II-11A,Solid Tissue Normal,breast,4
1402,jhu-usc.edu_BRCA.HumanMethylation450.10.lvl-3.TCGA-BH-A1FG-11B-12D-A13T-05.gdc_hg38.txt,672641da-adaa-4375-8191-516e51b912a4,TCGA-BH-A1FG-11B,Solid Tissue Normal,breast,4
1403,jhu-usc.edu_BRCA.HumanMethylation450.35.lvl-3.TCGA-3C-AALI-01A-11D-A41Q-05.gdc_hg38.txt,00737aa1-d1da-4386-b444-8abade691f95,TCGA-3C-AALI-01A,Primary Tumor,breast,4
1404,jhu-usc.edu_BRCA.HumanMethylation450.1.lvl-3.TCGA-BH-A0BV-11A-31D-A10Q-05.gdc_hg38.txt,91d8e1a4-8102-4ec3-a1a4-7bc4e52a8dfb,TCGA-BH-A0BV-11A,Solid Tissue Normal,breast,4
1405,jhu-usc.edu_BRCA.HumanMethylation450.28.lvl-3.TCGA-OL-A5RX-01A-11D-A28C-05.gdc_hg38.txt,3e94477d-08d7-4dd9-aa10-705b94286be1,TCGA-OL-A5RX-01A,Primary Tumor,breast,4
1406,jhu-usc.edu_BRCA.HumanMethylation450.8.lvl-3.TCGA-E2-A1AZ-01A-11D-A12R-05.gdc_hg38.txt,02135400-b817-480a-9a27-d0c6e0fe6f0a,TCGA-E2-A1AZ-01A,Primary Tumor,breast,4
1407,jhu-usc.edu_BRCA.HumanMethylation450.31.lvl-3.TCGA-BH-A6R9-01A-21D-A32T-05.gdc_hg38.txt,07779fa9-c85f-44bf-a329-65c921e15391,TCGA-BH-A6R9-01A,Primary Tumor,breast,4
1408,jhu-usc.edu_BRCA.HumanMethylation450.6.lvl-3.TCGA-E2-A10B-01A-11D-A10N-05.gdc_hg38.txt,28a12d81-c4b5-4e2a-b42b-4c01f3191008,TCGA-E2-A10B-01A,Primary Tumor,breast,4
1409,jhu-usc.edu_BRCA.HumanMethylation450.6.lvl-3.TCGA-AO-A12E-01A-11D-A10N-05.gdc_hg38.txt,43094319-c821-482c-b526-89cc9d0fd9f5,TCGA-AO-A12E-01A,Primary Tumor,breast,4
1410,jhu-usc.edu_BRCA.HumanMethylation450.14.lvl-3.TCGA-E2-A1LI-01A-12D-A161-05.gdc_hg38.txt,2670d1c1-5e43-4f04-85ec-43643cc081ff,TCGA-E2-A1LI-01A,Primary Tumor,breast,4
1411,jhu-usc.edu_BRCA.HumanMethylation450.3.lvl-3.TCGA-BH-A0H9-11A-22D-A093-05.gdc_hg38.txt,c09ff4f0-7487-4656-82f2-a8be3533587b,TCGA-BH-A0H9-11A,Solid Tissue Normal,breast,4
1412,jhu-usc.edu_BRCA.HumanMethylation450.5.lvl-3.TCGA-A2-A0YK-01A-22D-A10A-05.gdc_hg38.txt,6b3a43e6-2cda-42ff-aee6-7f8060f13744,TCGA-A2-A0YK-01A,Primary Tumor,breast,4
1413,jhu-usc.edu_BRCA.HumanMethylation450.24.lvl-3.TCGA-E9-A3X8-01A-31D-A230-05.gdc_hg38.txt,81d13eae-1689-45dd-91be-9ba7e9391cb9,TCGA-E9-A3X8-01A,Primary Tumor,breast,4
1414,jhu-usc.edu_BRCA.HumanMethylation450.8.lvl-3.TCGA-E2-A15K-11A-13D-A12R-05.gdc_hg38.txt,2b69d41a-6664-4c2b-91fd-d1f80f2068dc,TCGA-E2-A15K-11A,Solid Tissue Normal,breast,4
1415,jhu-usc.edu_BRCA.HumanMethylation450.22.lvl-3.TCGA-AC-A3OD-01A-11D-A21R-05.gdc_hg38.txt,8628c6aa-e2c2-4540-9118-e4a150547edb,TCGA-AC-A3OD-01A,Primary Tumor,breast,4
1416,jhu-usc.edu_BRCA.HumanMethylation450.30.lvl-3.TCGA-LL-A6FP-01A-11D-A31V-05.gdc_hg38.txt,f3169c9a-4cd3-4620-b504-219af66884a7,TCGA-LL-A6FP-01A,Primary Tumor,breast,4
1417,jhu-usc.edu_BRCA.HumanMethylation450.10.lvl-3.TCGA-BH-A1F6-11B-94D-A13T-05.gdc_hg38.txt,c24693fd-2788-4b8f-af1d-2f507762de3c,TCGA-BH-A1F6-11B,Solid Tissue Normal,breast,4
1418,jhu-usc.edu_BRCA.HumanMethylation450.35.lvl-3.TCGA-5T-A9QA-01A-11D-A41Q-05.gdc_hg38.txt,153a12dc-f456-4e40-a882-11c89772f202,TCGA-5T-A9QA-01A,Primary Tumor,breast,4
1419,jhu-usc.edu_BRCA.HumanMethylation450.11.lvl-3.TCGA-E9-A1NA-11A-33D-A145-05.gdc_hg38.txt,c6365a7f-d3a8-4b01-b983-e2e6ab5bb3d8,TCGA-E9-A1NA-11A,Solid Tissue Normal,breast,4
1420,jhu-usc.edu_BRCA.HumanMethylation450.8.lvl-3.TCGA-BH-A0DI-11A-32D-A12R-05.gdc_hg38.txt,7ec266be-d520-4ffe-91bc-b2f2b7e75fc8,TCGA-BH-A0DI-11A,Solid Tissue Normal,breast,4
1421,jhu-usc.edu_BRCA.HumanMethylation450.31.lvl-3.TCGA-EW-A6SB-01A-12D-A32T-05.gdc_hg38.txt,ec16b579-0e10-4428-9bd5-7f3f4884b673,TCGA-EW-A6SB-01A,Primary Tumor,breast,4
1422,jhu-usc.edu_BRCA.HumanMethylation450.5.lvl-3.TCGA-BH-A0WA-01A-11D-A10A-05.gdc_hg38.txt,7abae756-8aef-48f9-95d6-bf621af05a16,TCGA-BH-A0WA-01A,Primary Tumor,breast,4
1423,jhu-usc.edu_BRCA.HumanMethylation450.11.lvl-3.TCGA-E9-A1NA-01A-11D-A145-05.gdc_hg38.txt,7073597d-5028-4c31-b325-7c6684ea0ac0,TCGA-E9-A1NA-01A,Primary Tumor,breast,4
1424,jhu-usc.edu_BRCA.HumanMethylation450.6.lvl-3.TCGA-E2-A10F-01A-11D-A10N-05.gdc_hg38.txt,923c2b2c-ee64-4f83-830d-992122b066bf,TCGA-E2-A10F-01A,Primary Tumor,breast,4
1425,jhu-usc.edu_BRCA.HumanMethylation450.10.lvl-3.TCGA-BH-A1FH-11B-42D-A13T-05.gdc_hg38.txt,ebecfe74-98d8-4fd0-8f98-bbc13d1c6ac3,TCGA-BH-A1FH-11B,Solid Tissue Normal,breast,4
1426,jhu-usc.edu_BRCA.HumanMethylation450.31.lvl-3.TCGA-S3-A6ZF-01A-32D-A32T-05.gdc_hg38.txt,51e74bb6-b2c3-408a-909a-0f50c8878932,TCGA-S3-A6ZF-01A,Primary Tumor,breast,4
1427,jhu-usc.edu_BRCA.HumanMethylation450.10.lvl-3.TCGA-A2-A1FV-01A-11D-A13K-05.gdc_hg38.txt,a4ccc34c-ce35-42f0-a0f7-22cd6877e14c,TCGA-A2-A1FV-01A,Primary Tumor,breast,4
1428,jhu-usc.edu_BRCA.HumanMethylation450.8.lvl-3.TCGA-AR-A1AQ-01A-11D-A12R-05.gdc_hg38.txt,38f4e360-0cba-4bd0-ae47-a09cb9fcef72,TCGA-AR-A1AQ-01A,Primary Tumor,breast,4
1429,jhu-usc.edu_BRCA.HumanMethylation450.4.lvl-3.TCGA-A1-A0SH-01A-11D-A10P-05.gdc_hg38.txt,e0e93895-6f32-412d-ba11-990311e6e8b6,TCGA-A1-A0SH-01A,Primary Tumor,breast,4
1430,jhu-usc.edu_BRCA.HumanMethylation450.27.lvl-3.TCGA-A2-A4S1-01A-21D-A268-05.gdc_hg38.txt,f1780fb6-29a2-442a-90fc-80c54d66c026,TCGA-A2-A4S1-01A,Primary Tumor,breast,4
1431,jhu-usc.edu_BRCA.HumanMethylation450.10.lvl-3.TCGA-BH-A1FB-11A-33D-A13T-05.gdc_hg38.txt,1c7eba21-d01c-4370-b436-21ddb6789c11,TCGA-BH-A1FB-11A,Solid Tissue Normal,breast,4
1432,jhu-usc.edu_BRCA.HumanMethylation450.10.lvl-3.TCGA-D8-A1JB-01A-11D-A13K-05.gdc_hg38.txt,9df3b411-19ce-4912-a2c5-7eaddd2d9db6,TCGA-D8-A1JB-01A,Primary Tumor,breast,4
1433,jhu-usc.edu_BRCA.HumanMethylation450.4.lvl-3.TCGA-A2-A0SX-01A-12D-A10P-05.gdc_hg38.txt,b5383323-efa8-4667-92c3-53b82c98da83,TCGA-A2-A0SX-01A,Primary Tumor,breast,4
1434,jhu-usc.edu_BRCA.HumanMethylation450.10.lvl-3.TCGA-A7-A13G-01A-11D-A13K-05.gdc_hg38.txt,5e956cb3-3420-47ee-82ec-f0226b0cc899,TCGA-A7-A13G-01A,Primary Tumor,breast,4
1435,jhu-usc.edu_BRCA.HumanMethylation450.16.lvl-3.TCGA-D8-A27F-01A-11D-A16G-05.gdc_hg38.txt,049791f0-54c5-41f1-be25-8ac713413653,TCGA-D8-A27F-01A,Primary Tumor,breast,4
1436,jhu-usc.edu_BRCA.HumanMethylation450.16.lvl-3.TCGA-C8-A26Z-01A-11D-A16G-05.gdc_hg38.txt,61631464-af93-4cee-be77-c61fb3008a75,TCGA-C8-A26Z-01A,Primary Tumor,breast,4
1437,jhu-usc.edu_BRCA.HumanMethylation450.19.lvl-3.TCGA-GM-A2DA-01A-11D-A18O-05.gdc_hg38.txt,3556cbd8-7033-482d-aabf-f3fe0a443d3b,TCGA-GM-A2DA-01A,Primary Tumor,breast,4
1438,jhu-usc.edu_BRCA.HumanMethylation450.17.lvl-3.TCGA-EW-A2FW-01A-11D-A17F-05.gdc_hg38.txt,76e6c168-0fa2-412c-a2a2-3e24f8a3e486,TCGA-EW-A2FW-01A,Primary Tumor,breast,4
1439,jhu-usc.edu_BRCA.HumanMethylation450.10.lvl-3.TCGA-D8-A1JC-01A-11D-A13K-05.gdc_hg38.txt,52ac3a10-216b-4cac-8368-f655420b1df8,TCGA-D8-A1JC-01A,Primary Tumor,breast,4
1440,jhu-usc.edu_BRCA.HumanMethylation450.19.lvl-3.TCGA-B6-A2IU-01A-32D-A18O-05.gdc_hg38.txt,946ea7b9-6295-4623-99d4-cc3258b41935,TCGA-B6-A2IU-01A,Primary Tumor,breast,4
1441,jhu-usc.edu_BRCA.HumanMethylation450.23.lvl-3.TCGA-E2-A14U-01A-11D-A22B-05.gdc_hg38.txt,b0fb1421-3a97-4457-9a90-84132a7e01ab,TCGA-E2-A14U-01A,Primary Tumor,breast,4
1442,jhu-usc.edu_BRCA.HumanMethylation450.3.lvl-3.TCGA-BH-A0B8-11A-41D-A093-05.gdc_hg38.txt,ad7c29f3-0033-4c34-837d-526ef69529a3,TCGA-BH-A0B8-11A,Solid Tissue Normal,breast,4
1443,jhu-usc.edu_BRCA.HumanMethylation450.8.lvl-3.TCGA-BH-A0DD-01A-31D-A12R-05.gdc_hg38.txt,29e8702f-ff47-4b69-926c-4b151410b71f,TCGA-BH-A0DD-01A,Primary Tumor,breast,4
1444,jhu-usc.edu_BRCA.HumanMethylation450.20.lvl-3.TCGA-AR-A2LJ-01A-12D-A19Z-05.gdc_hg38.txt,9bb0c30f-d356-4a0a-a555-8de6acdf6047,TCGA-AR-A2LJ-01A,Primary Tumor,breast,4
1445,jhu-usc.edu_BRCA.HumanMethylation450.28.lvl-3.TCGA-AC-A5XU-01A-11D-A28C-05.gdc_hg38.txt,9b4d7a12-c66d-457f-9bfe-e32afc5a2021,TCGA-AC-A5XU-01A,Primary Tumor,breast,4
1446,jhu-usc.edu_BRCA.HumanMethylation450.11.lvl-3.TCGA-E2-A1LL-01A-11D-A145-05.gdc_hg38.txt,7621da0f-5ec3-45a6-afd3-23d7f743e593,TCGA-E2-A1LL-01A,Primary Tumor,breast,4
1447,jhu-usc.edu_BRCA.HumanMethylation450.34.lvl-3.TCGA-C8-A8HR-01A-11D-A36K-05.gdc_hg38.txt,6d663612-4f41-4012-b9c4-412eefe79749,TCGA-C8-A8HR-01A,Primary Tumor,breast,4
1448,jhu-usc.edu_BRCA.HumanMethylation450.10.lvl-3.TCGA-BH-A1FE-06A-11D-A212-05.gdc_hg38.txt,b6390503-97bc-48cd-ad1f-2d2ae73529fa,TCGA-BH-A1FE-06A,Metastatic,breast,4
1449,jhu-usc.edu_BRCA.HumanMethylation450.10.lvl-3.TCGA-C8-A1HJ-01A-11D-A13K-05.gdc_hg38.txt,96813a45-f6a8-4e70-803d-fa42e65090b1,TCGA-C8-A1HJ-01A,Primary Tumor,breast,4
1450,jhu-usc.edu_BRCA.HumanMethylation450.11.lvl-3.TCGA-E2-A1IF-01A-11D-A145-05.gdc_hg38.txt,00fbb7bf-b569-4df9-993e-c81d65b11438,TCGA-E2-A1IF-01A,Primary Tumor,breast,4
1451,jhu-usc.edu_BRCA.HumanMethylation450.14.lvl-3.TCGA-BH-A204-11A-53D-A161-05.gdc_hg38.txt,e7edfd4a-fae3-4bb0-b332-ebb0fe76da02,TCGA-BH-A204-11A,Solid Tissue Normal,breast,4
1452,jhu-usc.edu_BRCA.HumanMethylation450.23.lvl-3.TCGA-A7-A13H-01A-11D-A22B-05.gdc_hg38.txt,bf164524-105b-4511-b8b3-4fc0e43a2e06,TCGA-A7-A13H-01A,Primary Tumor,breast,4
1453,jhu-usc.edu_BRCA.HumanMethylation450.14.lvl-3.TCGA-E9-A1RB-11A-33D-A161-05.gdc_hg38.txt,e1606267-5060-483a-b57f-cd714dea481b,TCGA-E9-A1RB-11A,Solid Tissue Normal,breast,4
1454,jhu-usc.edu_BRCA.HumanMethylation450.35.lvl-3.TCGA-BH-AB28-01A-31D-A41Q-05.gdc_hg38.txt,31689efe-eced-4f96-adeb-735c2c9d1a1c,TCGA-BH-AB28-01A,Primary Tumor,breast,4
1455,jhu-usc.edu_BRCA.HumanMethylation450.4.lvl-3.TCGA-AR-A0TW-01A-11D-A10P-05.gdc_hg38.txt,747b9b27-e681-40f5-a9c2-82af4cbd1250,TCGA-AR-A0TW-01A,Primary Tumor,breast,4
1456,jhu-usc.edu_BRCA.HumanMethylation450.36.lvl-3.TCGA-A7-A56D-01A-11D-A27Y-05.gdc_hg38.txt,c48012f4-9f51-4305-b6dd-93b692557480,TCGA-A7-A56D-01A,Primary Tumor,breast,4
1457,jhu-usc.edu_BRCA.HumanMethylation450.19.lvl-3.TCGA-BH-A2L8-01A-11D-A18O-05.gdc_hg38.txt,5f67050c-6919-459d-99f9-9c66744fe604,TCGA-BH-A2L8-01A,Primary Tumor,breast,4
1458,jhu-usc.edu_BRCA.HumanMethylation450.11.lvl-3.TCGA-EW-A1P8-01A-11D-A145-05.gdc_hg38.txt,80010e1d-3046-41b9-ac35-1c1686b3d529,TCGA-EW-A1P8-01A,Primary Tumor,breast,4
1459,jhu-usc.edu_BRCA.HumanMethylation450.25.lvl-3.TCGA-A2-A3XV-01A-21D-A23D-05.gdc_hg38.txt,0f7b2b4e-f7a7-4b13-9542-8a43aaa42567,TCGA-A2-A3XV-01A,Primary Tumor,breast,4
1460,jhu-usc.edu_BRCA.HumanMethylation450.10.lvl-3.TCGA-BH-A1F8-01A-11D-A13K-05.gdc_hg38.txt,d0a02b08-c92e-4c9c-87b3-e381cc533d55,TCGA-BH-A1F8-01A,Primary Tumor,breast,4
1461,jhu-usc.edu_BRCA.HumanMethylation450.24.lvl-3.TCGA-A2-A3XU-01A-12D-A230-05.gdc_hg38.txt,1176ea81-c501-4501-8979-ede53e25916d,TCGA-A2-A3XU-01A,Primary Tumor,breast,4
1462,jhu-usc.edu_BRCA.HumanMethylation450.12.lvl-3.TCGA-E9-A1RA-01A-11D-A14H-05.gdc_hg38.txt,ade86d42-25f3-4c44-8333-88563fa3dd89,TCGA-E9-A1RA-01A,Primary Tumor,breast,4
1463,jhu-usc.edu_BRCA.HumanMethylation450.17.lvl-3.TCGA-D8-A27V-01A-12D-A17F-05.gdc_hg38.txt,a5754e31-d2d6-4b69-b3ce-3b34039222f3,TCGA-D8-A27V-01A,Primary Tumor,breast,4
1464,jhu-usc.edu_BRCA.HumanMethylation450.35.lvl-3.TCGA-3C-AALK-01A-11D-A41Q-05.gdc_hg38.txt,8b5708e3-4a1b-45b6-a80f-359015ac269b,TCGA-3C-AALK-01A,Primary Tumor,breast,4
1465,jhu-usc.edu_BRCA.HumanMethylation450.24.lvl-3.TCGA-A2-A3XS-01A-11D-A230-05.gdc_hg38.txt,844b3470-fc25-404d-adaa-bfef529f117c,TCGA-A2-A3XS-01A,Primary Tumor,breast,4
1466,jhu-usc.edu_BRCA.HumanMethylation450.15.lvl-3.TCGA-AR-A24X-01A-11D-A16A-05.gdc_hg38.txt,7ac24b94-c0ce-4e97-befa-aeae32dec9d0,TCGA-AR-A24X-01A,Primary Tumor,breast,4
1467,jhu-usc.edu_BRCA.HumanMethylation450.25.lvl-3.TCGA-A2-A3XZ-01A-42D-A23D-05.gdc_hg38.txt,e543dd70-85e0-4f0d-84ee-989601fd9586,TCGA-A2-A3XZ-01A,Primary Tumor,breast,4
1468,jhu-usc.edu_BRCA.HumanMethylation450.13.lvl-3.TCGA-BH-A202-01A-11D-A14N-05.gdc_hg38.txt,9d2841ac-bbf4-428d-b1d0-5a8540ae84e0,TCGA-BH-A202-01A,Primary Tumor,breast,4
1469,jhu-usc.edu_BRCA.HumanMethylation450.28.lvl-3.TCGA-AR-A5QN-01A-12D-A28C-05.gdc_hg38.txt,cfb949f8-8a42-40ef-a109-c46f18515c69,TCGA-AR-A5QN-01A,Primary Tumor,breast,4
1470,jhu-usc.edu_BRCA.HumanMethylation450.11.lvl-3.TCGA-EW-A1P0-01A-11D-A145-05.gdc_hg38.txt,c2597166-14cb-4aad-b107-f38d8fd5fed8,TCGA-EW-A1P0-01A,Primary Tumor,breast,4
1471,jhu-usc.edu_BRCA.HumanMethylation450.11.lvl-3.TCGA-E2-A1L7-01A-11D-A145-05.gdc_hg38.txt,38aa6723-68c7-40e4-b200-2b33adc66043,TCGA-E2-A1L7-01A,Primary Tumor,breast,4
1472,jhu-usc.edu_BRCA.HumanMethylation450.32.lvl-3.TCGA-A7-A6VV-01A-22D-A33F-05.gdc_hg38.txt,c8b7d768-1fe5-4537-b485-0c07375f47df,TCGA-A7-A6VV-01A,Primary Tumor,breast,4
1473,jhu-usc.edu_BRCA.HumanMethylation450.36.lvl-3.TCGA-BH-A5IZ-01A-11D-A27Y-05.gdc_hg38.txt,ce604303-d8ca-44bb-86df-8bd4ac56e7ce,TCGA-BH-A5IZ-01A,Primary Tumor,breast,4
1474,jhu-usc.edu_BRCA.HumanMethylation450.29.lvl-3.TCGA-LL-A5YL-01A-12D-A29O-05.gdc_hg38.txt,44809e28-fcdd-4edb-951f-68d8f7d84221,TCGA-LL-A5YL-01A,Primary Tumor,breast,4
1475,jhu-usc.edu_BRCA.HumanMethylation450.4.lvl-3.TCGA-A2-A0T0-01A-22D-A10P-05.gdc_hg38.txt,751069eb-a137-4a36-8935-4de73140baad,TCGA-A2-A0T0-01A,Primary Tumor,breast,4
1476,jhu-usc.edu_BRCA.HumanMethylation450.11.lvl-3.TCGA-E9-A1ND-01A-11D-A145-05.gdc_hg38.txt,35d512a5-7ac3-4116-a400-d68c0ef1a66d,TCGA-E9-A1ND-01A,Primary Tumor,breast,4
1477,jhu-usc.edu_BRCA.HumanMethylation450.5.lvl-3.TCGA-B6-A0WV-01A-11D-A10A-05.gdc_hg38.txt,0532d1a4-255a-43e7-9b79-60fb12549efd,TCGA-B6-A0WV-01A,Primary Tumor,breast,4
1478,jhu-usc.edu_BRCA.HumanMethylation450.5.lvl-3.TCGA-B6-A0X1-01A-11D-A10A-05.gdc_hg38.txt,c67536be-dded-48f0-90e7-b125d66ed827,TCGA-B6-A0X1-01A,Primary Tumor,breast,4
1479,jhu-usc.edu_BRCA.HumanMethylation450.35.lvl-3.TCGA-3C-AAAU-01A-11D-A41Q-05.gdc_hg38.txt,659c1e69-79fe-4dc8-8884-3b350a3a716f,TCGA-3C-AAAU-01A,Primary Tumor,breast,4
1480,jhu-usc.edu_BRCA.HumanMethylation450.10.lvl-3.TCGA-EW-A1IY-01A-11D-A13K-05.gdc_hg38.txt,a5955703-a96e-47a8-b895-cce027936341,TCGA-EW-A1IY-01A,Primary Tumor,breast,4
1481,jhu-usc.edu_BRCA.HumanMethylation450.5.lvl-3.TCGA-A2-A0YE-01A-11D-A10A-05.gdc_hg38.txt,13eac427-1ac6-43ee-8d8e-0f8d882b4cb3,TCGA-A2-A0YE-01A,Primary Tumor,breast,4
1482,jhu-usc.edu_BRCA.HumanMethylation450.6.lvl-3.TCGA-E2-A105-01A-11D-A10N-05.gdc_hg38.txt,7081012e-7073-443b-a481-96b2c57c78f3,TCGA-E2-A105-01A,Primary Tumor,breast,4
1483,jhu-usc.edu_BRCA.HumanMethylation450.8.lvl-3.TCGA-AR-A1AP-01A-11D-A12R-05.gdc_hg38.txt,0fd43989-a608-4aa1-9399-5e694a319881,TCGA-AR-A1AP-01A,Primary Tumor,breast,4
